time,open,high,low,close,Volume,BBPower
2022-06-24,21102.75,21538.4,20713.77,21215.42,2444.77217091,-1998.046833081553
2022-06-25,21229.66,21586.67,20890,21486.8,1196.68247668,-1591.1729997841903
2022-06-26,21486.67,21868,20968.85,21028.69,1437.60709463,-943.783999815023
2022-06-27,21029.19,21516.85,20491.28,20699.72,1648.58803237,-1432.3334284128796
2022-06-28,20722.27,21178.73,20176,20261.34,2048.7055194,-1668.907224353894
2022-06-29,20253.88,20398.99,19827,20093.18,1605.44356204,-2392.321906589048
2022-06-30,20098,20131.06,18595.6,19924.89,4907.85086025,-3496.1473485049028
2022-07-01,19960.61,20895.08,18944.69,19239.47,4426.73855864,-1848.1991558613481
2022-07-02,19263.41,19425.08,18960,19228.25,1478.97411836,-2841.250705024009
2022-07-03,19232.76,19616.43,18763.96,19294.46,1438.93649433,-2469.1677471634393
2022-07-04,19296.88,20319.88,19032.44,20209.53,2016.0820069,-1435.7380689972342
2022-07-05,20209.02,20720,19281.82,20168.63,2882.42565043,-721.8383448547756
2022-07-06,20164.65,20648.76,19750.16,20547.45,2093.38193195,-377.77286701837875
2022-07-07,20546.29,21847.25,20237.58,21643.56,3423.68489508,949.5046854128232
2022-07-08,21620.85,22401,21164.07,21584.14,3353.28753796,2139.322587496703
2022-07-09,21592.69,21955.18,21311.36,21588.35,865.38701575,1590.6565035686071
2022-07-10,21581.98,21593.73,20629.99,20856.08,1398.91806277,542.6541459159489
2022-07-11,20851.14,20858.75,19869,19949.71,1381.03847332,-698.7950177863313
2022-07-12,19948.55,20036.24,19237.42,19321.14,1740.57550739,-1755.132872388287
2022-07-13,19337.91,20367.88,18905.55,20232.35,3196.87594812,-1674.7781763328167
2022-07-14,20225.24,20880,19608.47,20577.23,2574.89805317,-489.2027225709826
2022-07-15,20569.17,21186.35,20368.7,20835.39,1581.8301293,478.36195208201025
2022-07-16,20823.7,21577,20472.68,21195.49,1740.63926769,785.2359589274347
2022-07-17,21198.34,21664.52,20751.08,20801.85,1497.20354125,1102.6908219378056
2022-07-18,20786.76,22760.04,20757.29,22435.04,4288.35687434,1696.2535616609748
2022-07-19,22439.63,23800,21578.45,23405.02,4682.89577709,2844.6644814236897
2022-07-20,23392.04,24280.3,22893.95,23208.53,4052.68459237,4085.71098407745
2022-07-21,23217,23430.33,22340.34,23163.34,2268.35939016,2219.5394149235326
2022-07-22,23166.09,23760.87,22512.42,22682.26,2025.58385843,2463.103784220166
2022-07-23,22696.19,23005.68,21944.47,22468.69,1010.85783614,978.9361007601474
2022-07-24,22468.7,23006.77,22272.23,22595.81,681.19673676,1133.4423720801278
2022-07-25,22589.47,22673.68,21250,21306.56,2128.78016831,-2.957966788460908
2022-07-26,21314.26,21344.09,20700.13,21259.78,1966.10459098,-1681.4068286758193
2022-07-27,21266.14,23112.9,21047.7,22969.04,2976.19207458,118.9084325635813
2022-07-28,22972.22,24198.95,22600,23853.11,3465.30653365,2233.7543707687837
2022-07-29,23856.91,24445,23438.5,23785.31,2536.49166787,2888.9580320875248
2022-07-30,23777.85,24676,23523.29,23644.58,1739.57494563,2876.9454560750237
2022-07-31,23652.53,24190.09,23241,23322.53,1624.15172546,1919.786105207164
2022-08-01,23287.38,23511.5,22861,23282.92,1310.17180502,710.5480901775663
2022-08-02,23291.67,23468.33,22665.98,23001.52,1441.67175813,423.6312201521978
2022-08-03,22997.07,23642.14,22686.12,22835.88,1306.29502305,623.141045844739
2022-08-04,22830.37,23228.77,22400,22615.24,1538.15129545,-8.543389275935624
2022-08-05,22630.14,23478,22587.94,23326.4,2070.35989801,283.5570949063367
2022-08-06,23326.5,23354.54,22919.76,22956.61,672.14529689,473.2260813482899
2022-08-07,22946,23411.55,22855.14,23187.62,691.3833738,383.592355441393
2022-08-08,23177.72,24246.06,23169.64,23821.68,1845.04091771,1281.1363046640508
2022-08-09,23811.29,23927.44,22880.22,23164.78,1206.11380091,645.2396897120452
2022-08-10,23151.68,24228,22668.57,23964,2251.391241,481.92401975318353
2022-08-11,23961,24921,23867,23959,1964.20486158,2158.58915978844
2022-08-12,23957,24459,23615,24407,1258.79271631,1132.5049941043762
2022-08-13,24421,24900,24301,24456,891.42169723,1978.0042806608908
2022-08-14,24459,25053,24161,24320,1360.86975366,1788.575097709334
2022-08-15,24324,25212,23782,24110,1764.96054871,1455.0643694651444
2022-08-16,24103,24250,23673,23867,761.78640254,356.1980309701248
2022-08-17,23866,24448,23176,23340,1814.51630224,183.88402654582023
2022-08-18,23348,23593,23103,23201,888.93686166,-595.813691532152
2022-08-19,23192,23202,20785,20841,3558.4209748,-2503.4117355989874
2022-08-20,20840,21368,20769,21146,1475.27766281,-3753.6386305134147
2022-08-21,21150,21778,21070,21514,1070.7625595,-2633.690254725785
2022-08-22,21517,21530,20901,21411,1428.98968096,-2670.73450405067
2022-08-23,21404,21672,20899,21520,1237.15611446,-2236.2010034720006
2022-08-24,21523,21892,21142,21372,1825.65585841,-1478.4580029760036
2022-08-25,21364,21813,21319,21571,1134.96366241,-1184.678288265146
2022-08-26,21550,21870,20119,20250,3482.0913778,-1782.4385327986965
2022-08-27,20242,20376,19766,20045,1322.83765891,-3103.5187423988828
2022-08-28,20044,20159,19526,19557,883.35771116,-2970.3017791990424
2022-08-29,19571,20415,19557,20302,1226.5339045,-2390.2586678848966
2022-08-30,20300,20575,19552,19819,2061.63316733,-1846.078858187051
2022-08-31,19836,20490,19822,20059,2271.18112596,-1396.067592731757
2022-09-01,20049,20202,19573,20128,1841.62666131,-1725.6293651986489
2022-09-02,20133,20440,19762,19959,1704.54970941,-1072.5394558845583
2022-09-03,19950,20053,19667,19840,454.45221631,-1326.7481050439092
2022-09-04,19840,20025,19586,20007,468.46460815,-1288.2126614662047
2022-09-05,20014,20051,19634,19794,975.96352852,-1026.8965669710306
2022-09-06,19799,20181,18669,18789,3216.97582373,-1414.1970574037405
2022-09-07,18808,19456,18540,19276,1946.27402334,-2023.5974777746378
2022-09-08,19301,19454,19023,19322,1759.2499652,-1346.083552378259
2022-09-09,19327,21610,19303,21371,4009.40373236,672.928383675775
2022-09-10,21371,21814,21125,21672,1355.39296702,2255.5100431506653
2022-09-11,21663,21871,21360,21835,844.39459098,2120.865751272002
2022-09-12,21836,22485,21565,22401,2496.98699671,2412.4563582331466
2022-09-13,22396,22781,19862,20177,3927.23167292,1188.8197356284145
2022-09-14,20175,20526,19623,20233,2792.62275209,-1164.0116551756437
2022-09-15,20226,20432,19500,19691,2531.5711628,-1105.1528472934078
2022-09-16,19704,19887,19330,19802,2514.42684614,-1615.4167262514893
2022-09-17,19802,20187,19757,20114,947.27782708,-802.0714796441316
2022-09-18,20116,20116,19343,19419,1609.63965374,-1014.489839694972
2022-09-19,19418,19679,18271,19538,3418.2169402,-2323.848434024265
2022-09-20,19535,19634,18717,18878,2544.45288865,-1563.155800592227
2022-09-21,18877,19902,18157,18466,5333.03776764,-1429.1335433647691
2022-09-22,18458,19541,18368,19403,2607.0417597,-1481.6858943126572
2022-09-23,19411,19491,18533,19294,2593.18338023,-1252.0164808394184
2022-09-24,19291,19309,18817,18921,922.02394143,-945.1569835766422
2022-09-25,18919,19182,18636,18810,979.44306377,-1045.8488430656944
2022-09-26,18809,19313,18690,19226,3167.38799752,-802.0132940563126
2022-09-27,19233,20381,18822,19075,4425.61502655,491.5600336660209
2022-09-28,19085,19770,18461,19413,3814.50266646,-496.80568542912806
2022-09-29,19413,19630,18852,19592,1795.3838453,-310.97630179639236
2022-09-30,19593,20171,19152,19425,2413.78432301,521.8774556030912
2022-10-01,19419,19484,19174,19312,378.60698732,-117.81932376878103
2022-10-02,19306,19395,18931,19051,518.03380521,-353.55942037323985
2022-10-03,19060,19715,18975,19636,1109.13176723,-74.19378889134532
2022-10-04,19633,20469,19497,20343,2455.79187396,927.2624666645643
2022-10-05,20343,20366,19735,20162,1789.84892196,878.6535428553398
2022-10-06,20161,20447,19864,19951,1438.88952495,991.5601795902912
2022-10-07,19960,20056,19335,19532,1290.58016407,108.05158250596287
2022-10-08,19533,19624,19259,19420,517.31876324,-336.67007213774923
2022-10-09,19421,19604,19324,19445,707.27451611,-244.57434754664428
2022-10-10,19436,19525,19029,19131,1052.98301829,-488.4922978971226
2022-10-11,19131,19265,18853,19059,1332.93245318,-792.4219696261061
2022-10-12,19061,19229,18967,19157,870.27070879,-629.21883110809
2022-10-13,19156,19504,18183,19377,2921.28942458,-1128.0447123783597
2022-10-14,19374,19947,19083,19181,1313.80111372,279.6759608185457
2022-10-15,19184,19229,18990,19066,331.43098278,-442.9920335841016
2022-10-16,19072,19425,19067,19264,417.01160964,-150.85031450066163
2022-10-17,19262,19672,19160,19547,1141.62350258,124.6997304280012
2022-10-18,19547,19700,19099,19334,1525.14596118,97.31405465257558
2022-10-19,19329,19356,19078,19126,1302.59535401,-203.4450960120812
2022-10-20,19128,19340,18913,19043,1490.48469747,-305.66722515321453
2022-10-21,19043,19245,18660,19165,1923.43991085,-621.0004787027574
2022-10-22,19166,19250,19118,19206,455.41611912,-141.71469603093283
2022-10-23,19208,19689,19079,19574,1195.62013587,167.10168911634537
2022-10-24,19576,19588,19169,19332,1155.8634844,147.08716209972772
2022-10-25,19332,20418,19222,20087,2804.51314609,806.6461389426258
2022-10-26,20096,21012,20062,20775,2711.06904662,1852.5538333793957
2022-10-27,20771,20872,20210,20296,1669.88399576,1664.7604286109126
2022-10-28,20295,20750,20008,20599,1828.01380674,1086.3660816664997
2022-10-29,20596,21078,20566,20821,1213.18946622,1690.8852128569997
2022-10-30,20820,20931,20525,20628,679.83876303,1316.7587538774314
2022-10-31,20631,20833,20243,20498,1880.02456732,814.3646461806566
2022-11-01,20493,20681,20334,20480,1276.70028973,653.5982681548485
2022-11-02,20480,20802,20055,20154,2292.08236192,503.22708698987117
2022-11-03,20152,20387,20039,20209,1004.11893277,63.051788848461
2022-11-04,20209,21290,20184,21153,3501.48578481,833.4729618701094
2022-11-05,21152,21473,21089,21301,774.12522007,1641.2625387458102
2022-11-06,21299,21364,20899,20907,551.95849001,1214.6536046392648
2022-11-07,20899,21070,20400,20590,1417.99563473,402.8459468336587
2022-11-08,20591,20669,17114,18550,12038.83321209,-2717.417759856864
2022-11-09,18546,18588,15632,15877,8350.78946074,-5030.9295084487385
2022-11-10,15900,18150,15748,17551,8375.71350605,-4760.225292956064
2022-11-11,17548,17645,16394,17007,5636.79373783,-3955.7645368194862
2022-11-12,17020,17054,16610,16788,1882.26415655,-3699.512460130987
2022-11-13,16788,17240,16263,16310,2703.91194662,-3182.8678229694196
2022-11-14,16300,17130,15784,16589,7964.34006887,-3270.7438482595026
2022-11-15,16586,17095,16511,16874,5633.4472262,-2230.6375842224297
2022-11-16,16875,16980,16371,16654,4036.30042365,-2124.4036436192255
2022-11-17,16655,16724,16412,16686,2459.01915034,-2038.91740881648
2022-11-18,16687,16971,16540,16683,2673.28041964,-1405.5006361284104
2022-11-19,16683,16799,16548,16690,1377.3963971,-1350.0005452529222
2022-11-20,16687,16730,16169,16256,1827.05676561,-1485.8576102167935
2022-11-21,16250,16269,15479,15766,5633.48780213,-2229.306523042964
2022-11-22,15757,16281,15613,16197,3720.50241508,-1857.119876893972
2022-11-23,16199,16647,16150,16603,3505.30217525,-876.2456087662649
2022-11-24,16594,16783,16456,16591,2141.88464889,-364.0676646567954
2022-11-25,16589,16604,16339,16508,2043.44612911,-576.2008554201093
2022-11-26,16511,16685,16387,16454,1503.64131011,-359.8864475029477
2022-11-27,16451,16587,16402,16424,1189.79470656,-359.4740978596674
2022-11-28,16420,16477,16004,16210,3254.70177817,-734.834941022571
2022-11-29,16205,16529,16102,16434,2311.40468667,-535.1442351622027
2022-11-30,16437,17223,16430,17170,4442.56553096,319.16208414668654
2022-12-01,17166,17250,16864,16977,3208.09558762,691.5675006971578
2022-12-02,16976,17102,16800,17095,2329.03284999,369.9150005975607
2022-12-03,17095,17150,16868,16886,1177.01264514,451.64142908362555
2022-12-04,16893,17195,16890,17114,1603.5516013,424.1212249288219
2022-12-05,17113,17418,16879,16968,2251.51957602,596.8181927961341
2022-12-06,16968,17101,16914,17088,1303.60899038,246.8441652538313
2022-12-07,17091,17131,16736,16836,1185.39328287,112.58071307471255
2022-12-08,16838,17296,16734,17229,1725.02170572,175.06918263546686
2022-12-09,17229,17353,17073,17128,1226.70564841,513.7735851161124
2022-12-10,17129,17223,17100,17128,677.25474701,361.66307295666775
2022-12-11,17128,17264,17080,17091,1239.3577856,351.13977682000404
2022-12-12,17089,17240,16881,17209,1695.04357871,67.40552298857801
2022-12-13,17214,18106,17093,17772,3839.86501115,932.490448275923
2022-12-14,17771,18373,17667,17803,3837.16139672,1582.1346699507922
2022-12-15,17806,17853,17288,17362,1887.71290617,645.1154313863954
2022-12-16,17361,17525,16572,16633,2853.96835966,-223.1867730973754
2022-12-17,16635,16794,16596,16781,1114.37024438,-821.8743769406065
2022-12-18,16780,16850,16676,16749,695.99091766,-583.8923230919463
2022-12-19,16744,16815,16293,16446,2157.44154575,-827.9077055073794
2022-12-20,16441,17046,16402,16898,2116.01430301,-467.9208904348998
2022-12-21,16899,16919,16719,16824,1618.76794861,-239.64647751562734
2022-12-22,16823,16863,16570,16821,1946.80526969,-410.9826950133938
2022-12-23,16821,16916,16750,16779,2138.4466876,-137.1280242971916
2022-12-24,16779,16848,16779,16839,960.3266097,-158.25259225473565
2022-12-25,16839,16850,16731,16828,717.96557265,-185.78793621834484
2022-12-26,16828,16933,16801,16917,731.85697007,-42.38965961572103
2022-12-27,16920,16961,16588,16700,2203.33524902,-173.61970824204764
2022-12-28,16699,16772,16465,16540,2220.78816676,-393.8168927789011
2022-12-29,16540,16650,16486,16628,1561.53157649,-441.2716223819152
2022-12-30,16628,16650,16337,16603,2223.64394181,-537.2328191845008
2022-12-31,16602,16627,16471,16528,602.43437164,-359.34241644385475
2023-01-01,16530,16622,16496,16615,473.83273801,-306.86492838044796
2023-01-02,16615,16782,16552,16673,1046.7274368,-79.59851004038501
2023-01-03,16668,16766,16605,16670,1388.07377613,-32.084437177472864
2023-01-04,16673,16984,16652,16849,2038.20012252,190.78476813359157
2023-01-05,16847,16871,16755,16826,1132.35464416,151.244086971652
2023-01-06,16826,17024,16669,16950,1738.86975267,157.49493168998742
2023-01-07,16951,16975,16907,16945,523.75442441,295.85279859141883
2023-01-08,16946,17163,16915,17119,816.57209307,398.7309702212151
2023-01-09,17124,17393,17108,17179,2212.63662624,724.7694030467537
2023-01-10,17177,17490,17147,17446,1354.43514717,701.3737740400757
2023-01-11,17448,17992,17318,17930,1904.45231601,1099.4632348914965
2023-01-12,17948,19114,17911,18853,5126.15290965,2315.111344192708
2023-01-13,18852,19991,18720,19931,3765.6159592,3265.095437879463
2023-01-14,19936,21247,19895,20960,6843.48563958,4771.224661039538
2023-01-15,20961,21052,20549,20885,1352.72025796,4458.906852319604
2023-01-16,20879,21456,20634,21189,3236.95717404,4199.920159131092
2023-01-17,21186,21594,20863,21134,2302.4557231,3941.502993540933
2023-01-18,21136,21646,20358,20670,3794.75671744,3085.0025658922314
2023-01-19,20678,21185,20654,21086,2391.98069084,2455.2879136219126
2023-01-20,21085,22750,20869,22678,2937.14734339,3382.1039259616373
2023-01-21,22670,23362,22442,22783,3013.23007247,4805.803365109976
2023-01-22,22791,23076,22314,22717,1548.97073883,3758.117170094265
2023-01-23,22708,23167,22525,22922,1699.036477,3458.3861457950843
2023-01-24,22922,23162,22473,22637,1953.73212508,2967.04526782436
2023-01-25,22636,23815,22334,23054,2582.12304347,2989.6102295637393
2023-01-26,23063,23282,22866,23010,1473.72439517,2579.951625340349
2023-01-27,23011,23500,22541,23083,2086.70647505,2101.815678863153
2023-01-28,23082,23187,22894,23033,834.3522255,1837.9848675969915
2023-01-29,23031,23954,22981,23746,1620.98279529,2227.844172225996
2023-01-30,23748,23799,22504,22831,2081.82272658,1459.4378619079944
2023-01-31,22831,23318,22724,23127,1558.97476087,996.9467387782788
2023-02-01,23134,23810,22768,23735,2468.52240577,1186.5257760956665
2023-02-02,23736,24258,23377,23498,2609.60252721,2014.3078080819978
2023-02-03,23503,23719,23212,23434,1742.07112849,1132.120978355997
2023-02-04,23421,23582,23266,23330,778.73091268,926.1036957337128
2023-02-05,23328,23428,22766,22937,1525.50154971,278.9460249146141
2023-02-06,22942,23148,22643,22763,1731.60284453,-68.47483578747051
2023-02-07,22761,23338,22751,23252,2758.61416405,137.4501407535936
2023-02-08,23246,23439,22686,22961,1236.37140064,177.671549217368
2023-02-09,22965,23003,21700,21802,2260.7943153,-909.5672435279703
2023-02-10,21803,21939,21454,21639,1503.99323818,-1886.057637309692
2023-02-11,21631,21904,21610,21868,699.37255295,-1544.620831979737
2023-02-12,21868,22086,21649,21789,1481.78576998,-1112.103570268344
2023-02-13,21790,21897,21376,21790,1923.03740841,-1393.0887745157233
2023-02-14,21790,22316,21569,22211,2032.44280719,-746.2189495849088
2023-02-15,22208,24374,22064,24332,2317.11877577,1230.6694717843639
2023-02-16,24332,25270,23520,23521,3522.85595625,3320.573832958027
2023-02-17,23518,25014,23369,24580,3329.15013434,2386.34899967831
2023-02-18,24577,24869,24450,24640,721.18871725,2853.2991425814107
2023-02-19,24638,25183,24211,24296,1717.15816149,2624.542122212639
2023-02-20,24271,25118,23862,24843,1828.53775073,1793.8932476108312
2023-02-21,24843,25250,24165,24450,2505.88694839,1984.0513550949981
2023-02-22,24450,24474,23594,24188,1951.95970979,502.04401865285763
2023-02-23,24188,24590,23636,23939,2000.51001308,615.4663017024504
2023-02-24,23939,24124,22865,23189,2782.7898089,-445.457455683616
2023-02-25,23186,23215,22770,23161,863.37221739,-1290.534962014528
2023-02-26,23166,23678,23068,23562,1019.2008877,-507.88711029816477
2023-02-27,23560,23890,23126,23493,1768.12573577,-199.61752311271266
2023-02-28,23497,23594,23048,23136,1185.70678735,-438.8150198108997
2023-03-01,23146,23990,23040,23634,1748.05063555,-77.55573126648233
2023-03-02,23632,23791,23206,23466,1090.90402404,-85.4763410855594
2023-03-03,23469,23477,22000,22359,2878.02219561,-1267.6940066447642
2023-03-04,22359,22401,22170,22347,608.34767678,-1880.7377199812254
2023-03-05,22347,22652,22212,22428,944.66432972,-1359.775188555337
2023-03-06,22427,22590,22263,22407,1156.23472957,-1169.3787330474297
2023-03-07,22414,22547,21931,22200,1837.72234137,-1312.6103426120826
2023-03-08,22197,22275,21590,21704,1477.18402948,-1585.2374365246433
2023-03-09,21697,21824,20043,20367,3374.52370067,-2909.489231306834
2023-03-10,20368,20368,19569,20220,4695.61839262,-4219.990769691569
2023-03-11,20226,20874,19893,20618,3590.95407524,-2972.7063740213416
2023-03-12,20615,22269,20456,22183,3599.49467653,-1104.176892018295
2023-03-13,22190,24618,21900,24209,6738.26574302,2033.2769496986075
2023-03-14,24210,26533,24070,24750,7966.63580318,5401.808814027376
2023-03-15,24745,25273,23940,24368,4368.44571382,3506.8361263091792
2023-03-16,24361,25217,24229,25050,2431.28339301,3112.1452511221505
2023-03-17,25051,27818,24954,27466,5166.30277037,5209.838786676126
2023-03-18,27466,27776,26707,26980,2934.20319237,6006.861817150966
2023-03-19,26992,28474,26900,28054,2615.71640887,5807.595843272255
2023-03-20,28081,28567,27231,27815,3998.09358215,5365.36786566193
2023-03-21,27808,28497,27436,28192,2955.12879242,4650.172456281653
2023-03-22,28184,28936,26688,27320,5011.0153592,3861.5763910985625
2023-03-23,27320,28818,27187,28343,3165.97283785,3539.2083352273403
2023-03-24,28352,29380,27043,27493,2789.44951461,3597.178573052006
2023-03-25,27497,27810,27210,27499,963.83840741,1883.8673483302919
2023-03-26,27493,28217,27453,28004,1100.20331067,2123.6005842831073
2023-03-27,27992,28051,26541,27142,2258.96393636,940.2290722426624
2023-03-28,27142,27514,26647,27272,2137.44964357,381.7677762079984
2023-03-29,27272,28650,27258,28353,2161.81292594,1710.658093892569
2023-03-30,28353,29170,27706,28039,2912.7527969,2409.9926519079163
2023-03-31,28036,28653,27533,28476,2301.216737,1364.8508444925028
2023-04-01,28476,28816,28237,28469,656.33679146,1929.4435809935749
2023-04-02,28469,28544,27891,28186,689.98223995,1133.0944979944907
2023-04-03,28179,28506,27236,27816,2390.56448985,392.9381411381328
2023-04-04,27820,28447,27686,28178,1294.59736105,640.0898352612567
2023-04-05,28179,28782,27823,28183,1576.36122648,987.3627159382231
2023-04-06,28181,28199,27723,28051,1064.88030111,235.16804223276267
2023-04-07,28054,28118,27797,27931,436.4796401,203.1440361995119
2023-04-08,27931,28174,27891,27969,417.7631391,320.83774531386734
2023-04-09,27968,28544,27833,28340,718.54765779,499.14663884045876
2023-04-10,28353,29789,28184,29652,2711.67320655,1605.6971190061086
2023-04-11,29657,30575,29617,30246,2689.4058512,3235.4546734338073
2023-04-12,30255,30503,29689,29903,1926.96571954,2828.3897200861174
2023-04-13,29914,30614,29889,30410,1504.18935847,2645.619760073816
2023-04-14,30411,31035,30001,30498,2540.14059427,2730.2455086346963
2023-04-15,30498,30620,30249,30332,560.64010658,2226.353293115455
2023-04-16,30327,30567,30157,30330,656.81163772,1793.159965527535
2023-04-17,30328,30337,29247,29448,2077.00292863,658.1371133093126
2023-04-18,29452,30483,29122,30395,1829.01718646,412.83181140798115
2023-04-19,30388,30423,28603,28827,3869.11862954,53.5701240639828
2023-04-20,28814,29098,28005,28238,2451.52555325,-1512.7970365165893
2023-04-21,28240,28362,27140,27254,2455.89969552,-2526.9688884427887
2023-04-22,27253,27883,27137,27817,1010.44737158,-2666.8304758081067
2023-04-23,27820,27820,27347,27596,798.04552773,-2163.4261221212364
2023-04-24,27594,27998,26981,27512,2236.65500868,-2021.93667610392
2023-04-25,27515,28392,27197,28300,1874.56625132,-1354.6600080890712
2023-04-26,28306,30022,27242,28428,5282.64382736,332.86285020937066
2023-04-27,28427,29887,28389,29485,3748.69776442,1053.5967287508902
2023-04-28,29486,29600,28922,29333,2449.0749774,1093.3686246436191
2023-04-29,29339,29460,29061,29247,932.47961185,940.1731068373847
2023-04-30,29252,29961,29115,29235,1415.25506091,1368.148377289188
2023-05-01,29254,29344,27666,28079,2913.86283351,-476.44424803784204
2023-05-02,28079,28894,27876,28680,1935.65649138,-698.3807840324371
2023-05-03,28682,29276,28138,29033,2838.48316961,-139.75495774208684
2023-05-04,29043,29378,28691,28851,1656.63171889,494.0671790782144
2023-05-05,28860,29701,28832,29547,1923.18974421,741.057582067042
2023-05-06,29537,29851,28422,28911,1443.17174676,476.7636417717513
2023-05-07,28909,29194,28444,28472,1021.45715582,-36.488307052786695
2023-05-08,28485,28667,27290,27690,2936.79913382,-1389.704263188105
2023-05-09,27688,27841,27372,27650,1573.58442454,-1841.3179398755165
2023-05-10,27648,28328,26842,27618,2848.942523,-1624.558234179014
2023-05-11,27624,27640,26720,26991,2127.91135789,-2032.7642007248724
2023-05-12,26987,27093,25800,26811,4842.98984814,-3103.940743478459
2023-05-13,26816,27052,26710,26789,1269.30464643,-1889.3777801243923
2023-05-14,26805,27202,26598,26933,1325.63421938,-1596.3238115351924
2023-05-15,26933,27666,26736,27166,1805.12956433,-842.2775527444537
2023-05-16,27166,27300,26868,27037,1730.45413554,-909.0950452095349
2023-05-17,27037,27488,26550,27404,2653.36761994,-1000.652895893887
2023-05-18,27413,27481,26374,26818,1988.19661419,-983.273910766191
2023-05-19,26824,27176,26651,26893,1277.23274821,-860.949066371024
2023-05-20,26889,27153,26840,27115,603.01833692,-629.5277711751623
2023-05-21,27123,27277,26688,26750,654.14743859,-497.1666610072789
2023-05-22,26753,27078,26547,26856,1111.87388791,-729.9999951490972
2023-05-23,26854,27478,26810,27226,1174.45290602,-80.8571386992262
2023-05-24,27225,27225,26076,26325,2214.54386081,-822.3061188850479
2023-05-25,26325,26611,25878,26478,1647.18339473,-1467.5481019014696
2023-05-26,26486,26937,26338,26718,1666.10237235,-607.1840873441179
2023-05-27,26716,26893,26566,26872,636.46388614,-403.44350343781844
2023-05-28,26875,28248,26785,28072,1665.64922634,844.6198541961567
2023-05-29,28071,28452,27542,27749,1684.67833372,1618.5313035967047
2023-05-30,27748,28054,27570,27706,1567.55117507,1100.4554030828876
2023-05-31,27701,27840,26857,27219,1863.47625267,185.67605978533538
2023-06-01,27220,27356,26625,26826,2004.38600265,-407.5633773268564
2023-06-02,26821,27300,26519,27251,1671.434456,-585.7686091373034
2023-06-03,27250,27332,26937,27076,772.42193183,-99.65880783197645
2023-06-04,27072,27451,26963,27125,789.8995641,62.292450429733435
2023-06-05,27114,27138,25389,25739,3837.59032264,-1414.177899631657
2023-06-06,25730,27357,25350,27236,3967.73187674,-1310.009628255706
2023-06-07,27252,27388,26140,26348,2997.52646716,-300.2939670763226
2023-06-08,26347,26809,26225,26510,1530.47048563,-678.8234003511316
2023-06-09,26507,26778,26289,26484,1059.79847008,-539.4200574438291
2023-06-10,26486,26528,25420,25857,3074.54228424,-1388.0743349518525
2023-06-11,25857,26209,25657,25941,1020.99238041,-1262.3494299587328
2023-06-12,25940,26103,25634,25906,1761.02544893,-1203.2995113931975
2023-06-13,25906,26422,25718,25934,1895.99582788,-647.1138669084539
2023-06-14,25935,26078,24819,25127,2747.12869314,-1528.2404573501044
2023-06-15,25125,25729,24756,25573,2881.7973886,-1757.4918205858048
2023-06-16,25567,26485,25188,26333,2561.76479263,-629.9929890735439
2023-06-17,26333,26785,26173,26507,1155.48522656,553.4345807941063
2023-06-18,26513,26685,26267,26340,1005.71439822,508.0867835378085
2023-06-19,26336,27050,26260,26842,1828.96524085,688.9315287466961
2023-06-20,26840,28441,26651,28315,3123.55765312,1898.2270246400221
2023-06-21,28316,30755,28280,30009,6043.64316714,4866.337449691448
2023-06-22,30010,30505,29600,29889,3777.60612726,5135.003528306952
2023-06-23,29891,31458,29820,30716,4388.40051573,5384.860167120241
2023-06-24,30703,30821,30287,30548,1211.73495461,4471.594428960205
2023-06-25,30550,31047,30295,30477,1480.27114787,4088.795224823036
2023-06-26,30480,30657,29941,30274,2062.07924358,2874.1101927054624
2023-06-27,30278,31025,30235,30696,2087.56342994,3012.0944508903995
2023-06-28,30697,30712,29868,30079,1867.54566498,2059.223815048914
2023-06-29,30078,30825,30041,30444,1925.06697486,2007.0489843276373
2023-06-30,30445,31268,29508,30469,4944.54093815,1620.0419865665463
2023-07-01,30469,30647,30321,30592,603.9348395,1522.3217027713254
2023-07-02,30590,30785,30175,30616,1091.40198046,1259.1328880897054
2023-07-03,30616,31378,30587,31158,1549.49344257,1890.5424755054628
2023-07-04,31165,31327,30637,30771,848.54064618,1679.8935504332549
2023-07-05,30767,30866,30206,30501,1179.48935068,685.3373289427909
2023-07-06,30498,31500,29868,29912,3090.69951281,1061.717710522389
2023-07-07,29901,30445,29722,30348,1886.47101822,-194.9562481236644
2023-07-08,30348,30383,30056,30293,602.99398251,45.03750160829077
2023-07-09,30293,30439,30073,30167,640.48477925,126.60357280710741
2023-07-10,30170,31037,29964,30421,1899.48550714,550.3744909775196
2023-07-11,30417,30804,30310,30621,1275.01882493,550.3209922664464
2023-07-12,30631,30960,30219,30382,1734.61976884,586.7037076569541
2023-07-13,30383,31818,30259,31471,3038.41085113,1149.0317494202463
2023-07-14,31474,31635,29961,30331,2687.88498106,706.0272137887805
2023-07-15,30328,30403,30260,30301,483.23087175,-185.83381675247074
2023-07-16,30300,30442,30067,30253,999.67578186,-290.85755721640453
2023-07-17,30247,30341,29675,30154,1810.6123199,-713.5921918997774
2023-07-18,30144,30244,29521,29868,1637.26704348,-822.6504501998061
2023-07-19,29862,30188,29757,29919,1446.88531668,-535.5575287426909
2023-07-20,29917,30414,29567,29806,1431.36195596,-375.4778817794504
2023-07-21,29806,30051,29735,29908,1197.73385418,-493.2667558109606
2023-07-22,29908,29995,29640,29789,630.39179913,-544.085790695106
